MO,Latitude
6,25.43333333
9,61.18333333
1,30.13333333
9,9.516666667
2,21.9
7,15.28333333
7,14.75
9,18.55
6,-6.616666667
7,36.85
2,12.13333333
1,26.26666667
6,67.01666667
3,26.71666667
7,26.71666667
3,-8.116666667
6,-10.6
1,-6.75
2,17.9
6,25.7
7,9.9
10,-27.43333333
5,12.86666667
6,27.16666667
3,21.15
6,36.71666667
8,17.9
0,-3.833333333
5,27.48333333
1,22.88333333
10,43.68333333
2,-27.6
2,38.76666667
10,33.36666667
5,17.9
0,8.966666667
1,36.85
10,8.233333333
9,19.71666667
9,25.06666667
11,9.516666667
0,8.916666667
5,21.9
8,21.48333333
3,12.95
8,-2.2
5,12.05
6,67.01666667
9,48.73333333
8,18.48333333
7,13.73333333
6,25.7
6,-2.583333333
6,6.233333333
3,38.76666667
10,36.85
4,38.76666667
5,-1.383333333
7,8.233333333
2,21.9
3,14.58333333
8,30.13333333
2,-2.2
6,26.71666667
1,36.85
9,26.71666667
3,-17.75
7,12.13333333
6,13.06666667
9,33.58333333
4,60.68333333
7,25.7
11,33.36666667
11,-4.533333333
7,35.71666667
2,9.516666667
9,26.26666667
6,26.71666667
5,42.55
4,-9.066666667
3,30.13333333
5,-17.75
3,40.9
1,12.13333333
11,40.9
6,8.383333333
9,4.366666667
9,61.18333333
4,21.48333333
1,-2.766666667
0,27.16666667
6,-1.383333333
10,8.966666667
10,27.48333333
10,6.75
9,22.45
0,32.93333333
7,4.366666667
5,-15.5
8,48.73333333
3,9.9
7,-18.83333333
6,25.35
5,9.9
4,21.15
6,25.43333333
7,-6.233333333
7,18.55
6,12.05
10,8.916666667
2,-6.75
1,-21.25
5,36.11666667
1,13.06666667
6,26.26666667
10,25.43333333
5,25.35
10,35.61666667
9,13.73333333
3,24.9
8,6.45
11,34.85
4,5.6
3,36.38333333
3,14.58333333
2,8.966666667
3,21.9
6,15.18333333
10,22.88333333
7,21.48333333
4,24.75
8,25.35
0,60.68333333
3,10.61666667
7,12.13333333
5,21.33333333
6,53.38333333
3,-6.75
0,26.71666667
9,-3.766666667
10,21.4
9,36.71666667
5,4.366666667
7,61.18333333
1,64.13333333
11,24.75
3,17.9
1,21.48333333
9,4.366666667
9,31.45
7,-8.116666667
11,21.48333333
6,27.16666667
5,-21.16666667
9,-15.5
4,25.7
5,24.75
4,-2.2
6,40.9
4,26.71666667
2,12.95
3,21.33333333
0,21.48333333
10,8.383333333
8,64.13333333
6,13.73333333
8,-18.83333333
10,4.366666667
10,32.93333333
8,27.68333333
4,-1.383333333
0,-27.43333333
4,26.26666667
10,-3.833333333
0,13.73333333
6,8.383333333
0,9.516666667
3,40.9
4,8.916666667
9,-1.383333333
10,26.26666667
10,-18.83333333
2,33.36666667
7,38.76666667
2,21.58333333
4,30.36666667
3,30.13333333
4,64.13333333
10,3.866666667
11,32.36666667
4,-18.83333333
1,-4.533333333
7,8.383333333
2,-10.6
3,40.9
2,31.65
7,38.11666667
11,-6.616666667
8,9.516666667
0,30.36666667
5,14.58333333
9,6.5
6,14.58333333
1,60.68333333
4,35.61666667
5,-23.45
10,63.96666667
11,61.18333333
11,25.43333333
11,27.16666667
10,21.48333333
0,10.61666667
5,-2.766666667
10,8.966666667
7,21.48333333
5,18.55
1,21.33333333
6,26.71666667
1,26.71666667
11,60.68333333
9,6.5
3,-8.116666667
9,-2.583333333
3,26.26666667
7,6.233333333
5,14.75
9,14.58333333
7,36.85
2,5.6
11,-6.616666667
10,24.75
6,18.48333333
9,14.5
11,22.45
2,-17.75
0,-5.9
0,64.13333333
1,8.383333333
0,-6.233333333
5,8.966666667
0,22.45
6,8.383333333
9,21.48333333
6,33.36666667
9,-10.6
6,38.76666667
0,8.916666667
4,43.5
9,13.73333333
2,12.86666667
11,27.48333333
8,25.43333333
9,64.13333333
1,10.61666667
10,32.36666667
1,37.2
2,12.13333333
8,-5.9
4,22.76666667
7,12.95
0,22.45
2,27.48333333
1,-3.766666667
0,-3.833333333
0,27.16666667
5,18.48333333
8,-17.75
11,-27.6
6,17.9
5,30.36666667
0,6.5
8,8.916666667
6,12.86666667
4,61.18333333
11,21.15
10,26.26666667
9,34.85
11,33.58333333
5,-17.75
1,-1.383333333
7,17.9
9,12.05
7,18.55
3,30.36666667
6,6.5
10,15.18333333
6,22.76666667
11,18.55
8,36.85
10,-3.766666667
1,42.0
2,-6.616666667
5,38.76666667
8,36.71666667
11,-17.75
7,19.71666667
10,18.55
10,27.16666667
3,64.13333333
9,14.58333333
11,32.36666667
1,-15.5
5,31.65
1,41.55
7,21.48333333
10,21.15
5,8.916666667
1,67.01666667
11,40.23333333
4,67.01666667
6,22.45
9,36.71666667
11,35.71666667
2,38.76666667
7,21.4
0,21.33333333
6,-6.75
8,32.36666667
11,-15.5
5,48.73333333
6,35.61666667
5,-2.766666667
1,17.9
4,5.6
8,24.9
5,15.18333333
2,36.85
4,26.26666667
6,-2.583333333
11,8.916666667
11,21.48333333
4,60.68333333
10,4.366666667
11,14.58333333
3,-4.533333333
9,41.55
6,17.05
7,6.45
2,33.58333333
4,53.38333333
7,7.733333333
6,-2.583333333
0,15.28333333
2,27.16666667
7,8.916666667
8,6.5
5,21.58333333
10,26.26666667
3,42.56666667
11,4.366666667
1,67.01666667
2,-16.45
11,35.71666667
2,22.33333333
11,17.9
7,-15.5
8,8.966666667
11,-23.4
9,-2.766666667
7,5.6
1,8.383333333
10,33.36666667
10,63.96666667
10,8.966666667
4,21.48333333
0,13.73333333
2,12.13333333
0,5.6
7,13.06666667
2,27.16666667
10,33.36666667
3,25.06666667
6,9.516666667
4,12.05
7,-18.83333333
8,19.71666667
6,20.65
7,26.26666667
7,-21.16666667
0,22.45
1,22.88333333
9,6.75
8,6.5
3,21.4
10,60.68333333
3,39.3
10,21.15
6,24.9
8,21.48333333
8,4.366666667
10,25.06666667
11,6.5
11,14.58333333
2,67.01666667
11,-2.766666667
10,14.58333333
6,21.4
9,48.73333333
5,22.88333333
8,19.71666667
7,30.13333333
11,40.9
3,35.61666667
11,-4.533333333
7,20.46666667
10,19.71666667
8,-15.5
2,-15.5
2,21.33333333
7,67.01666667
11,-17.75
1,27.68333333
0,-27.6
8,38.76666667
7,19.71666667
8,8.233333333
10,36.85
10,8.966666667
8,53.38333333
8,33.58333333
7,21.15
6,36.98333333
5,8.233333333
8,4.366666667
8,-2.2
10,-2.583333333
0,17.9
0,-1.383333333
7,32.36666667
0,17.05
5,26.71666667
8,24.78333333
11,-1.383333333
5,-17.75
9,40.9
6,8.916666667
2,8.916666667
2,-4.533333333
8,-18.83333333
11,35.7
6,22.76666667
2,22.45
9,21.15
10,-8.116666667
10,67.01666667
11,6.5
11,13.73333333
3,-23.4
8,21.33333333
2,-3.766666667
10,8.966666667
4,26.26666667
11,21.33333333
1,18.55
6,-2.766666667
2,13.06666667
3,6.233333333
11,33.58333333
5,32.36666667
6,21.4
7,60.68333333
6,21.15
0,35.61666667
7,24.75
1,13.06666667
10,-2.766666667
6,22.88333333
8,-10.6
11,8.916666667
8,24.78333333
10,10.61666667
10,-9.066666667
11,14.58333333
10,21.33333333
7,67.01666667
6,30.13333333
10,35.71666667
2,21.48333333
0,41.55
10,12.95
4,7.5
9,26.26666667
0,-16.45
11,36.85
2,6.233333333
2,-2.766666667
3,15.28333333
10,21.58333333
3,5.883333333
4,-9.45
7,22.45
11,18.55
3,36.71666667
6,-23.4
5,26.71666667
3,-21.25
7,61.18333333
8,35.71666667
0,-16.45
0,-21.16666667
8,41.43333333
2,4.366666667
7,6.75
11,18.55
9,8.233333333
0,42.0
6,24.9
3,6.5
8,-18.83333333
6,-15.5
4,-27.6
3,8.966666667
8,63.96666667
6,12.13333333
7,-27.58333333
3,-3.766666667
8,24.9
4,67.01666667
3,3.866666667
1,17.9
7,15.18333333
0,-21.16666667
5,21.33333333
1,38.11666667
2,33.58333333
11,21.58333333
9,36.71666667
0,34.85
4,9.516666667
7,-6.616666667
5,36.71666667
9,27.16666667
2,3.866666667
11,-21.16666667
5,12.13333333
5,-4.533333333
9,7.733333333
4,61.18333333
2,36.38333333
2,42.7
10,32.93333333
2,25.7
5,38.76666667
5,24.9
1,17.05
5,-21.25
2,-20.68333333
4,-23.4
5,6.5
3,61.18333333
9,40.23333333
7,27.16666667
2,8.916666667
8,-3.833333333
7,12.95
4,-15.5
10,25.31666667
3,21.33333333
2,8.383333333
0,8.916666667
8,43.43333333
9,3.866666667
10,-27.58333333
10,21.9
0,22.45
2,25.43333333
4,13.06666667
9,17.05
3,-15.5
10,14.71666667
9,35.71666667
2,24.9
4,20.46666667
10,-27.43333333
11,43.43333333
1,8.916666667
2,8.383333333
6,3.866666667
3,30.13333333
1,22.45
8,12.95
2,38.76666667
0,21.48333333
5,-20.68333333
9,8.233333333
0,-10.6
8,-2.2
5,67.01666667
4,21.15
5,21.33333333
4,-23.4
0,21.33333333
11,8.916666667
5,7.733333333
9,17.9
4,13.73333333
8,-17.75
5,12.13333333
7,18.48333333
11,25.35
5,12.95
5,25.43333333
7,9.516666667
6,-27.6
2,32.93333333
9,21.48333333
7,21.48333333
1,-20.68333333
3,22.76666667
4,67.01666667
2,21.48333333
9,-2.2
8,38.76666667
5,7.733333333
6,15.18333333
7,41.91666667
10,27.16666667
8,6.45
4,14.71666667
3,41.43333333
9,32.93333333
4,-18.83333333
3,9.9
7,26.26666667
9,22.88333333
5,25.06666667
8,15.28333333
10,-2.2
4,20.65
3,3.866666667
3,6.75
8,-15.5
7,-4.533333333
9,38.76666667
11,21.33333333
9,18.55
0,-6.233333333
2,26.26666667
4,7.733333333
6,10.61666667
4,21.33333333
4,9.9
1,34.75
1,30.13333333
7,36.71666667
1,-21.25
2,32.36666667
10,21.33333333
7,8.916666667
0,21.48333333
7,-17.75
8,41.43333333
7,-9.45
0,6.233333333
1,42.7
11,-2.766666667
3,41.55
8,-18.83333333
0,7.5
2,17.9
5,37.2
8,30.36666667
0,35.61666667
10,26.71666667
9,48.73333333
0,-8.333333333
8,26.26666667
6,30.36666667
5,35.61666667
8,22.88333333
0,13.06666667
11,26.26666667
4,31.65
7,26.71666667
2,24.9
9,13.06666667
0,9.9
11,61.18333333
10,21.15
2,36.38333333
7,8.966666667
11,63.96666667
1,21.4
3,25.43333333
1,22.45
6,18.55
9,64.13333333
11,-4.533333333
7,8.916666667
11,26.71666667
8,41.43333333
6,61.18333333
2,34.75
7,-6.616666667
0,12.95
4,24.9
7,6.45
7,21.48333333
2,-4.533333333
8,22.88333333
3,7.5
6,12.05
5,25.31666667
6,67.01666667
9,26.71666667
7,-20.68333333
9,-17.75
2,35.61666667
5,48.73333333
4,5.6
9,12.95
6,19.71666667
1,-15.5
4,43.76666667
7,34.2
11,17.9
3,-9.45
0,-10.6
9,35.71666667
5,30.13333333
5,24.9
10,43.5
9,31.65
7,25.43333333
1,-9.066666667
1,21.33333333
4,42.7
7,-20.68333333
8,7.5
6,25.43333333
4,8.916666667
10,32.36666667
3,32.36666667
8,21.4
1,24.75
3,27.68333333
7,-3.766666667
0,21.4
1,8.383333333
8,61.18333333
5,24.9
10,27.48333333
9,-2.583333333
5,39.25
7,20.46666667
10,60.68333333
1,61.18333333
9,38.11666667
1,4.366666667
3,-5.9
10,-3.766666667
6,61.18333333
3,8.383333333
11,-10.6
7,-8.116666667
3,-9.066666667
8,-3.766666667
2,-10.6
8,8.916666667
4,-2.766666667
4,-17.75
1,33.36666667
9,36.71666667
2,21.48333333
2,25.35
11,12.05
11,32.36666667
10,-8.333333333
4,26.26666667
0,7.5
1,-26.41666667
5,21.33333333
9,60.68333333
0,21.58333333
3,-15.5
1,-9.45
0,-2.2
5,-2.583333333
10,27.48333333
11,37.55
7,-23.4
3,9.516666667
4,35.61666667
7,17.9
6,21.15
4,25.35
1,24.75
7,12.95
4,24.9
5,-3.766666667
5,-17.75
6,17.9
10,27.16666667
11,31.45
6,-2.583333333
0,26.26666667
5,-2.2
4,32.93333333
8,9.9
11,33.58333333
6,-6.233333333
4,-1.383333333
4,33.58333333
11,32.36666667
3,36.11666667
6,-15.5
5,31.65
0,-2.766666667
0,-16.45
5,5.6
10,35.61666667
5,64.13333333
7,-3.766666667
7,8.966666667
2,-20.68333333
2,38.76666667
4,-5.9
5,4.366666667
5,-16.45
4,27.16666667
4,21.48333333
9,30.36666667
9,-1.383333333
0,-2.2
3,31.45
1,-6.75
11,63.96666667
0,24.9
0,25.7
7,-6.616666667
4,21.9
1,4.366666667
10,8.916666667
1,35.71666667
3,31.65
10,6.233333333
3,12.86666667
0,-2.583333333
1,6.45
8,41.43333333
6,18.55
3,35.61666667
9,-15.5
4,6.5
3,21.58333333
6,36.85
11,41.13333333
11,7.733333333
0,25.43333333
3,-17.75
6,24.78333333
0,20.46666667
4,21.33333333
2,-20.68333333
1,24.9
9,19.71666667
6,14.5
11,25.7
11,-2.766666667
1,-6.233333333
2,-8.116666667
4,12.05
1,24.9
4,22.88333333
1,22.76666667
0,61.18333333
3,40.23333333
9,36.85
5,8.966666667
7,22.45
7,6.233333333
7,14.71666667
8,22.88333333
4,6.5
4,21.33333333
5,6.233333333
2,10.61666667
3,41.43333333
0,21.48333333
1,25.35
3,21.58333333
4,-21.16666667
0,-27.6
9,-2.766666667
6,-21.16666667
7,-2.583333333
2,67.01666667
11,37.55
1,8.966666667
9,3.866666667
6,-15.5
6,27.48333333
2,30.13333333
1,-17.75
4,65.66666667
6,8.383333333
10,21.4
0,41.43333333
9,14.58333333
3,14.58333333
10,-3.766666667
2,-1.383333333
8,-2.583333333
2,-6.75
6,39.25
2,-1.383333333
6,36.85
11,40.23333333
9,17.9
2,20.46666667
2,21.33333333
11,19.71666667
3,-6.233333333
11,6.233333333
10,5.6
4,13.73333333
10,35.61666667
5,5.883333333
6,8.966666667
11,8.916666667
3,18.55
2,32.36666667
2,8.966666667
1,-10.6
7,38.11666667
5,21.58333333
0,6.233333333
6,5.6
2,12.86666667
8,-8.116666667
5,21.15
10,5.6
9,-2.766666667
1,-23.4
6,38.76666667
1,41.55
9,25.06666667
11,17.05
5,-20.68333333
1,26.26666667
3,24.9
4,13.73333333
3,26.26666667
8,-6.616666667
0,17.05
3,25.35
3,-27.6
5,8.916666667
9,17.9
7,-2.583333333
8,35.61666667
10,61.18333333
1,8.966666667
0,-6.75
8,36.71666667
11,8.916666667
7,-8.333333333
10,38.11666667
4,40.9
6,24.9
11,19.71666667
9,7.733333333
11,20.65
6,6.5
9,61.18333333
2,17.9
2,8.966666667
8,43.5
9,33.36666667
3,27.16666667
4,-18.83333333
4,30.13333333
6,21.33333333
8,-1.383333333
0,-10.6
7,21.4
9,-1.383333333
4,13.73333333
1,-6.75
4,12.95
5,-27.6
4,33.36666667
0,6.75
6,32.36666667
11,13.73333333
8,-10.6
2,27.68333333
9,6.5
10,-20.68333333
7,21.15
8,8.383333333
9,-4.533333333
2,8.966666667
0,26.71666667
3,7.733333333
4,27.68333333
7,30.36666667
0,22.45
1,5.6
7,36.85
8,27.68333333
8,61.18333333
11,-3.833333333
3,8.966666667
2,26.26666667
7,21.15
7,31.65
4,20.46666667
5,14.75
10,13.73333333
6,35.61666667
10,8.916666667
10,-2.766666667
5,-2.2
11,19.71666667
2,27.48333333
11,34.75
1,21.15
2,40.23333333
7,-3.833333333
1,12.86666667
4,-2.2
9,5.6
11,42.0
4,31.65
10,-6.75
8,6.5
10,25.06666667
11,-6.233333333
1,13.73333333
8,24.78333333
2,-5.9
10,17.05
1,21.9
3,34.85
1,36.85
10,14.75
1,13.06666667
8,8.383333333
3,18.55
9,18.55
9,8.966666667
5,25.06666667
8,-8.116666667
9,20.65
7,36.38333333
3,-5.9
11,21.33333333
11,61.18333333
7,6.233333333
3,35.71666667
11,35.71666667
9,4.366666667
4,31.65
11,21.4
3,61.18333333
8,25.43333333
4,7.5
10,7.5
8,63.96666667
5,18.55
1,8.383333333
7,61.18333333
9,-8.116666667
0,12.05
8,27.16666667
11,8.383333333
2,31.65
6,67.01666667
8,12.95
0,18.55
10,9.516666667
2,-15.5
7,33.58333333
6,64.13333333
8,32.36666667
5,30.36666667
11,21.33333333
0,67.01666667
3,33.36666667
5,17.9
8,40.9
4,31.65
1,8.383333333
5,20.65
10,21.15
10,21.58333333
4,40.9
3,60.68333333
10,-20.68333333
2,18.55
2,-17.75
1,35.61666667
8,26.26666667
1,36.85
7,34.2
10,-17.75
0,14.71666667
0,-21.25
11,8.383333333
7,32.36666667
4,64.13333333
1,30.13333333
2,6.75
10,33.58333333
2,22.33333333
11,41.8
6,-27.58333333
11,33.36666667
10,42.8
11,6.233333333
5,64.13333333
3,31.65
6,6.5
9,64.13333333
8,21.15
1,21.33333333
8,-18.83333333
6,21.4
6,8.383333333
8,-8.116666667
11,-2.583333333
3,4.366666667
0,30.36666667
1,41.13333333
2,-6.75
6,33.58333333
3,24.75
9,33.58333333
4,22.45
11,14.58333333
10,21.58333333
9,13.73333333
7,12.95
4,-16.45
10,20.46666667
9,7.5
7,6.5
8,40.9
0,14.58333333
0,21.48333333
5,22.45
0,24.75
11,18.48333333
2,34.85
10,-27.6
7,21.15
0,-21.16666667
7,-6.233333333
9,21.33333333
6,6.45
4,8.966666667
9,14.75
8,14.5
2,-17.75
8,36.11666667
6,-10.6
6,38.11666667
7,26.26666667
2,9.516666667
11,6.5
3,-5.9
10,22.76666667
3,12.95
7,-26.41666667
5,14.58333333
0,37.2
9,21.15
6,26.26666667
5,25.43333333
9,21.33333333
1,21.58333333
6,8.916666667
0,15.28333333
9,8.383333333
11,-17.75
5,67.01666667
7,12.95
4,36.85
7,-5.9
2,21.4
2,43.76666667
8,12.86666667
5,40.9
0,13.73333333
4,21.15
6,-5.9
9,24.9
2,32.36666667
11,-17.75
7,17.9
9,26.26666667
10,-6.75
11,-17.75
1,60.68333333
6,-27.6
11,27.68333333
7,6.5
0,20.46666667
7,14.71666667
3,27.68333333
8,-21.16666667
7,-4.533333333
4,8.916666667
11,3.866666667
2,30.13333333
11,-2.583333333
3,60.68333333
11,3.866666667
5,17.05
5,-4.533333333
10,32.36666667
10,26.26666667
6,41.8
1,21.48333333
0,21.15
9,63.96666667
2,24.78333333
3,-6.616666667
2,-17.75
1,60.68333333
1,8.966666667
5,22.45
5,22.45
11,10.61666667
9,5.6
2,65.66666667
11,-5.9
9,9.516666667
5,25.43333333
7,21.33333333
10,6.5
0,8.383333333
0,67.01666667
4,12.13333333
6,3.866666667
10,21.15
9,-3.766666667
4,12.95
3,20.46666667
4,-8.116666667
7,-8.333333333
9,13.06666667
3,12.05
3,-15.5
2,22.45
8,10.61666667
0,6.5
0,-4.533333333
2,31.65
4,27.48333333
5,7.5
1,36.38333333
4,14.71666667
8,-3.766666667
6,19.71666667
4,-27.43333333
2,36.85
9,-5.9
1,21.33333333
7,6.45
7,18.55
0,43.43333333
5,4.366666667
1,-8.333333333
7,63.96666667
1,25.43333333
0,42.56666667
3,35.71666667
6,17.05
8,8.966666667
1,-17.75
4,6.5
8,20.46666667
1,19.71666667
7,21.15
5,21.48333333
2,7.733333333
5,39.25
10,35.61666667
2,41.8
8,-5.9
0,17.9
7,37.2
3,27.16666667
3,36.71666667
4,6.5
0,21.15
7,10.61666667
5,17.9
9,41.8
9,14.75
5,-4.533333333
2,37.45
2,12.86666667
10,-2.766666667
9,5.6
5,6.5
11,8.916666667
7,20.65
1,30.13333333
1,33.58333333
9,-1.383333333
0,42.7
3,33.58333333
3,48.73333333
6,26.26666667
2,13.06666667
11,-23.4
9,12.13333333
10,21.48333333
2,-2.583333333
9,6.233333333
5,-2.766666667
4,24.9
3,34.75
11,19.71666667
3,26.71666667
4,18.48333333
10,24.9
9,-21.16666667
11,13.73333333
0,12.05
4,7.733333333
4,38.76666667
6,21.48333333
0,24.75
0,-2.2
4,33.36666667
7,-23.4
1,21.4
2,17.9
6,8.383333333
11,30.36666667
11,-6.233333333
7,25.43333333
0,13.73333333
2,35.61666667
0,-10.6
4,6.5
10,8.383333333
4,35.61666667
6,14.75
11,12.86666667
11,64.13333333
6,-27.6
5,13.73333333
3,53.38333333
11,-2.766666667
8,27.48333333
6,8.966666667
10,27.16666667
11,7.733333333
11,5.6
0,7.733333333
8,-2.583333333
10,5.883333333
1,21.48333333
10,4.366666667
10,6.5
7,41.13333333
2,-3.766666667
4,21.33333333
9,21.48333333
7,-18.83333333
2,7.5
6,12.13333333
4,-17.75
0,38.76666667
6,14.75
10,35.71666667
1,-15.5
3,22.45
6,-2.766666667
7,21.15
5,64.13333333
10,-2.2
3,-2.2
5,-2.766666667
3,8.916666667
9,22.88333333
3,20.65
9,10.61666667
9,26.26666667
2,-6.616666667
1,39.3
1,22.45
10,10.61666667
9,43.76666667
1,-21.25
8,7.733333333
9,13.73333333
9,-10.6
1,21.48333333
1,12.95
6,-23.4
10,8.383333333
6,7.733333333
3,-16.45
5,15.18333333
8,-27.6
3,24.75
8,-8.116666667
0,13.73333333
5,-1.383333333
5,20.46666667
9,-2.766666667
6,4.366666667
9,-5.9
11,21.48333333
8,26.26666667
3,26.71666667
0,-2.583333333
9,21.33333333
3,35.61666667
4,-27.6
10,33.36666667
10,21.33333333
5,24.78333333
3,8.966666667
10,-6.616666667
9,-21.16666667
7,21.4
1,38.76666667
10,21.4
6,35.61666667
5,-9.066666667
3,35.61666667
2,24.78333333
5,-3.766666667
9,30.13333333
11,9.516666667
4,12.13333333
2,12.95
6,63.96666667
7,10.61666667
4,26.71666667
8,30.36666667
4,-2.2
2,12.13333333
9,10.61666667
10,34.85
4,8.916666667
3,43.68333333
4,18.55
4,20.46666667
10,-18.83333333
2,17.05
7,-18.83333333
5,32.36666667
7,-27.58333333
9,24.78333333
3,-1.383333333
4,43.76666667
8,-8.116666667
5,-2.766666667
8,26.26666667
9,26.26666667
9,4.366666667
7,-3.833333333
11,-3.833333333
10,-5.9
2,25.06666667
10,-1.383333333
2,8.383333333
7,39.3
6,39.25
3,32.36666667
5,-2.766666667
8,13.06666667
9,-1.383333333
2,17.05
10,25.7
9,21.33333333
9,8.916666667
4,32.93333333
7,18.55
10,-15.5
4,21.4
0,-2.583333333
0,-2.2
10,21.33333333
11,25.43333333
5,-15.5
1,-21.16666667
4,64.13333333
10,10.61666667
2,6.5
1,-15.5
7,17.9
1,8.966666667
11,-6.616666667
4,8.383333333
7,8.966666667
7,6.45
7,21.48333333
10,-17.75
0,21.33333333
1,-27.6
8,24.9
2,24.9
8,10.61666667
3,36.11666667
2,-5.9
2,35.71666667
6,20.65
4,8.383333333
10,36.11666667
0,21.48333333
1,21.15
4,26.71666667
8,64.13333333
6,25.7
4,40.9
8,21.33333333
0,-9.45
0,9.9
10,35.7
8,5.6
7,17.9
6,33.58333333
7,34.85
7,21.33333333
9,32.36666667
8,-4.533333333
6,43.5
8,38.11666667
9,26.71666667
0,41.43333333
8,34.75
8,25.35
6,39.3
6,-20.68333333
7,60.68333333
4,36.85
1,-21.25
11,38.11666667
8,27.48333333
0,27.48333333
3,21.48333333
11,-27.43333333
6,26.26666667
7,21.33333333
11,-6.616666667
10,18.55
7,-2.766666667
1,21.48333333
7,3.866666667
10,61.18333333
2,36.38333333
4,15.18333333
1,19.71666667
11,30.36666667
4,21.4
5,6.5
4,-27.6
11,25.43333333
2,67.01666667
9,41.55
8,24.9
4,-18.83333333
8,21.58333333
4,-23.45
1,19.71666667
3,21.15
8,-1.383333333
11,37.2
5,-8.116666667
6,18.55
11,-1.383333333
11,61.18333333
2,30.36666667
11,21.15
9,18.55
1,17.9
9,36.11666667
2,21.58333333
4,19.71666667
9,21.33333333
2,41.8
11,60.68333333
7,-2.583333333
0,21.48333333
3,-10.6
4,12.95
9,-15.5
9,21.48333333
10,34.8
3,12.95
4,34.75
10,22.76666667
1,35.61666667
11,-2.2
8,21.48333333
3,8.966666667
2,-5.9
9,18.48333333
11,27.16666667
7,3.866666667
11,17.9
2,27.68333333
10,5.6
11,9.9
2,36.71666667
8,-5.9
11,27.48333333
7,25.43333333
2,21.15
8,19.71666667
9,21.58333333
9,33.36666667
5,27.48333333
6,36.85
10,-23.4
5,20.46666667
10,-18.83333333
2,21.58333333
3,67.01666667
2,35.71666667
0,12.13333333
8,7.5
0,36.11666667
2,64.13333333
2,24.75
8,-1.383333333
9,-1.383333333
5,26.26666667
4,36.71666667
8,5.883333333
11,-6.616666667
5,-23.4
1,22.76666667
3,64.13333333
10,-20.68333333
3,8.966666667
2,25.43333333
5,-1.383333333
0,34.75
9,26.26666667
4,18.55
6,39.3
3,12.86666667
9,22.88333333
11,4.366666667
7,34.2
3,-5.9
8,8.233333333
8,25.31666667
8,17.9
10,27.68333333
9,35.61666667
2,32.36666667
11,-6.616666667
10,42.0
8,8.383333333
4,6.233333333
3,15.28333333
11,-2.583333333
6,12.86666667
0,15.28333333
11,26.26666667
6,67.01666667
7,25.06666667
3,18.48333333
9,17.9
0,-6.75
8,34.75
2,3.866666667
1,64.13333333
0,13.73333333
11,42.0
2,13.73333333
11,22.76666667
2,35.61666667
4,33.36666667
4,26.71666667
2,3.866666667
11,7.733333333
5,27.68333333
5,13.73333333
6,38.11666667
10,20.65
9,22.88333333
7,-2.766666667
1,35.61666667
4,17.9
6,7.733333333
11,14.71666667
6,27.68333333
2,21.4
0,-1.383333333
6,25.06666667
6,34.85
10,6.233333333
6,-2.2
1,-8.333333333
1,12.05
3,34.75
6,36.71666667
10,-2.2
11,12.95
4,-2.583333333
4,36.98333333
10,37.2
9,19.71666667
4,21.48333333
6,30.36666667
9,67.01666667
4,-2.583333333
0,27.48333333
2,25.35
11,31.45
8,60.68333333
4,-27.6
1,34.75
10,9.9
11,36.11666667
6,25.43333333
7,64.13333333
0,-15.5
8,7.5
10,43.5
5,8.916666667
4,36.85
5,37.2
10,21.15
9,43.76666667
1,12.13333333
9,36.98333333
0,-17.75
0,-5.9
0,-1.383333333
10,8.916666667
2,-8.333333333
3,41.13333333
10,26.26666667
1,-1.383333333
5,6.5
2,8.916666667
8,64.13333333
7,25.31666667
9,25.43333333
0,38.76666667
11,34.75
10,21.15
7,25.7
7,26.71666667
2,21.4
9,12.95
3,63.96666667
9,8.383333333
3,8.966666667
3,15.28333333
5,-2.2
2,-3.766666667
6,5.6
11,33.58333333
4,-15.5
2,43.68333333
3,12.95
0,35.61666667
1,22.33333333
10,35.61666667
10,24.75
11,13.06666667
1,21.4
11,-15.5
6,9.9
3,-4.533333333
1,67.01666667
1,27.16666667
1,41.55
10,6.233333333
4,61.18333333
7,-5.9
8,10.61666667
2,17.9
6,17.05
7,8.966666667
10,30.13333333
0,42.56666667
11,43.43333333
7,26.26666667
3,36.85
3,-4.533333333
4,12.13333333
0,-8.333333333
5,-27.43333333
8,21.33333333
5,22.33333333
9,22.45
2,21.33333333
11,26.71666667
9,6.233333333
9,-2.766666667
1,21.15
7,40.9
4,8.916666667
9,63.96666667
2,7.5
0,-21.16666667
2,37.45
8,38.76666667
0,-4.533333333
9,21.48333333
5,-6.75
3,-2.583333333
4,5.883333333
11,21.58333333
5,14.58333333
11,9.9
9,13.06666667
7,-21.16666667
8,36.71666667
4,67.01666667
5,24.9
10,13.06666667
8,25.06666667
9,17.9
8,32.93333333
5,43.5
11,8.966666667
7,21.15
7,40.23333333
4,21.4
7,30.13333333
9,21.48333333
10,31.36666667
5,8.383333333
3,36.98333333
9,21.58333333
8,26.71666667
5,8.966666667
3,27.16666667
5,24.9
7,67.01666667
6,3.866666667
0,42.7
8,21.48333333
10,4.366666667
6,14.5
8,12.05
10,64.13333333
5,-4.533333333
9,48.73333333
3,-27.43333333
5,42.55
6,5.6
8,21.15
3,24.75
6,-20.68333333
11,-1.383333333
3,36.85
1,21.33333333
2,-21.16666667
0,14.71666667
4,8.916666667
1,7.733333333
1,-17.75
2,22.88333333
5,25.7
7,22.88333333
1,25.7
