MO,Latitude
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
0,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
1,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
2,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
3,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
4,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
5,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
6,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
7,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
8,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
9,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
10,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
11,8.383333333
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
9,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
10,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
11,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
0,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
1,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
2,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
3,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
4,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
5,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
6,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
7,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
8,9.9
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
11,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
0,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
1,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
2,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
3,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
4,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
5,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
6,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
7,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
8,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
9,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
10,9.516666667
